Eigenvector Projection Log
protocol,step,mod0,mod1,mod2,mod3,mod4,mod5,mod6,mod7,mod8,mod9
1.000000000000000000e+00,1.920100000000000000e+04,2.788887808580722272e-01,2.592344219003139272e-01,6.708215213468438076e-02,2.033619466101061202e-01,6.460830502833081468e-02,3.844017143894722932e-01,1.932568904045482011e-02,4.496820503597860792e-03,5.475866525215077329e-01,8.353737367725378761e-04
1.000000000000000000e+00,1.930100000000000000e+04,2.756477302618566272e-01,3.934542139486153500e-01,1.996898460252542751e-01,2.853424097023750106e-01,1.051329075857337578e-02,2.817680468531684745e-01,2.844348345272313793e-03,9.485491113248968598e-02,5.009289755422221546e-01,1.468160826510042302e-03
1.000000000000000000e+00,1.940100000000000000e+04,2.734204969174696132e-01,5.139967017335024257e-01,3.218960141616492021e-01,3.427491837023133869e-01,4.468076073539325316e-02,1.682150741626160517e-01,1.159569437176120529e-02,1.753044268478225476e-01,4.099600699702355411e-01,1.272962175870094841e-03
1.000000000000000000e+00,1.950100000000000000e+04,2.692979599790596978e-01,6.147622593492142462e-01,4.285135344774858579e-01,3.753211767101556906e-01,1.006434023657065274e-01,4.999308093518252394e-02,9.010956693800378781e-03,2.298805879296044463e-01,2.845762907376578332e-01,1.983720887543170646e-04
1.000000000000000000e+00,1.960100000000000000e+04,2.599955513682352670e-01,6.895546550549600529e-01,5.144531051406137090e-01,3.846371955649932062e-01,1.569561186704759304e-01,6.929237697897901171e-02,4.298615163628328323e-03,2.597774770750220230e-01,1.371344887610572438e-01,2.581212927880468470e-03
1.000000000000000000e+00,1.970100000000000000e+04,2.432709943217475912e-01,7.341713443892524671e-01,5.762842377715156061e-01,3.721419065485086497e-01,2.122229276021068700e-01,1.879090299755861171e-01,9.025585920938775791e-03,2.684933234129804336e-01,1.885982563349993327e-02,4.918881985145466887e-03
1.000000000000000000e+00,1.980100000000000000e+04,2.187412621380518396e-01,7.474861611699826769e-01,6.130355609016927554e-01,3.385216506727307673e-01,2.628147922784693225e-01,3.034915336201208791e-01,3.118870880492932707e-02,2.575396933655762499e-01,1.689603429675122503e-01,6.708880877780161456e-03
1.000000000000000000e+00,1.990100000000000000e+04,1.878240783554316617e-01,7.315331292729110313e-01,6.265164110985763646e-01,2.847478951181718343e-01,3.026209984022112387e-01,4.115881081314646806e-01,6.934839439252138416e-02,2.254445085720498954e-01,2.996872385938486594e-01,7.229646775435734016e-03
2.000000000000000000e+00,2.000100000000000000e+04,1.530096486766655550e-01,6.903498172505209141e-01,6.206962900292712915e-01,2.128835686197100840e-01,3.250088612939073252e-01,5.065777169591335616e-01,1.112154117414191623e-01,1.694016682303537413e-01,4.009630127341631822e-01,5.896919702745954776e-03
2.000000000000000000e+00,2.010100000000000000e+04,1.171703546091900638e-01,6.283600658257771920e-01,6.001033892136498071e-01,1.258480198359840097e-01,3.257437522846424183e-01,5.828578984242134275e-01,1.392073702224609633e-01,8.911198747039217327e-02,4.652277756529968888e-01,2.209102461018914998e-03
2.000000000000000000e+00,2.020100000000000000e+04,8.283849719203777162e-02,5.486931289394785249e-01,5.675336444497336430e-01,2.702204958791455322e-02,3.051214849658172579e-01,6.348318569523079269e-01,1.401970420642497384e-01,8.232686971483292593e-03,4.855188117980722695e-01,3.027989888736844128e-03
2.000000000000000000e+00,2.030100000000000000e+04,5.086235074857368976e-02,4.504158126513662097e-01,5.212124765621509725e-01,8.053089280068068123e-02,2.670148487620319644e-01,6.566634004474521946e-01,1.132877604418402878e-01,1.080177922229394599e-01,4.559152804092294065e-01,7.520057554559907674e-03
2.000000000000000000e+00,2.040100000000000000e+04,2.026759001933852236e-02,3.278277930914271776e-01,4.537314549432335253e-01,1.931191977063682619e-01,2.143684332823855843e-01,6.399970098018200604e-01,6.769781083119146003e-02,1.939010843042273391e-01,3.715318122625125286e-01,9.182052226013356910e-03
2.000000000000000000e+00,2.050100000000000000e+04,9.612824605844465589e-03,1.773692164078085887e-01,3.563916278387770364e-01,3.009323378999842480e-01,1.474424996787603304e-01,5.732282022263186505e-01,1.560536436645834982e-02,2.511515646396152435e-01,2.324999553205231162e-01,7.091522677770160585e-03
2.000000000000000000e+00,2.060100000000000000e+04,3.689689632266360264e-02,1.026339875815115467e-02,2.307634833958912279e-01,3.852527064278321589e-01,6.897515504656931418e-02,4.525697826109276733e-01,3.204362182280977300e-02,2.698498314983938107e-01,5.710547915202426189e-02,2.149480141163446871e-03
2.000000000000000000e+00,2.070100000000000000e+04,5.814912920245587230e-02,1.469133645181479875e-01,9.590335678341561920e-02,4.300768296479334230e-01,1.145365676141084886e-02,2.966851288369315442e-01,6.902524275104079954e-02,2.524333482721446420e-01,1.157082942650874829e-01,3.966375765664157359e-03
2.000000000000000000e+00,2.080100000000000000e+04,7.209098120840420898e-02,2.741682308580266625e-01,2.636916362693325980e-02,4.358073563095533620e-01,8.344414475504602358e-02,1.354338867836389904e-01,9.616406325385204457e-02,2.123748478333814527e-01,2.520167468530347676e-01,9.403254706829079421e-03
2.000000000000000000e+00,2.090100000000000000e+04,8.049721147748320482e-02,3.711484017552016401e-01,1.284864645561838159e-01,4.126288541340495941e-01,1.421715112448456997e-01,1.365878305848258062e-02,1.169504995160515204e-01,1.610415115797272367e-01,3.410052483344351848e-01,1.342252486931323589e-02
2.000000000000000000e+00,2.100100000000000000e+04,8.641030074521185989e-02,4.480916570660164466e-01,2.149274261594596447e-01,3.681780124990999825e-01,1.858265088542397636e-01,1.473475503286002519e-01,1.308827486834129861e-01,1.013029350846552795e-01,3.853157715911607051e-01,1.533971237028585073e-02
2.000000000000000000e+00,2.110100000000000000e+04,9.315570132111951340e-02,5.148348352338311118e-01,2.928039962009459374e-01,3.054782912149980323e-01,2.116426480954055611e-01,2.658105478045952319e-01,1.308515781722567606e-01,3.173025959700826598e-02,3.881795293128370572e-01,1.447085619201054184e-02
2.000000000000000000e+00,2.120100000000000000e+04,1.037274509231518316e-01,5.751128800919008688e-01,3.649559468863443623e-01,2.278931255106458886e-01,2.170622186643812457e-01,3.651674880905174669e-01,1.072273039679572798e-01,4.512864999999966625e-02,3.506497781918959111e-01,1.046529652759970418e-02
2.000000000000000000e+00,2.130100000000000000e+04,1.193188367214740586e-01,6.260123592463090469e-01,4.284518606320724121e-01,1.429825242493139303e-01,2.051324948620825428e-01,4.395759503234724641e-01,5.837687498172083184e-02,1.180913158972024535e-01,2.762226165782172282e-01,4.969168954454945136e-03
2.000000000000000000e+00,2.140100000000000000e+04,1.389283757351856552e-01,6.634115293642389721e-01,4.799507904209954767e-01,5.827993591700304787e-02,1.844287929141436022e-01,4.882691858973084442e-01,5.954974876845457385e-03,1.746238306721201450e-01,1.719722429339577419e-01,6.030019637814649364e-04
2.000000000000000000e+00,2.150100000000000000e+04,1.609399715049925073e-01,6.851740066721156985e-01,5.187107007792118862e-01,2.296676280235856321e-02,1.617010088362597908e-01,5.132491873546525252e-01,7.327723702278311768e-02,2.090845308194283492e-01,4.566184773917161127e-02,1.480303451532856548e-03
2.000000000000000000e+00,2.160100000000000000e+04,1.847643252825376947e-01,6.905859681423266450e-01,5.456268521999830812e-01,1.007512287948483659e-01,1.376619780567114593e-01,5.133403696591295473e-01,1.349941085143197272e-01,2.237886336691182476e-01,9.383163342891204239e-02,1.602848447167630431e-03
2.000000000000000000e+00,2.170100000000000000e+04,2.118986744619411333e-01,6.802557904905319752e-01,5.628113763402655678e-01,1.759194845141998365e-01,1.081188687981879532e-01,4.826889618772344792e-01,1.871381523489347165e-01,2.266150892790452509e-01,2.357084924048783170e-01,7.083588690171803426e-04
2.000000000000000000e+00,2.180100000000000000e+04,2.456473992147291396e-01,6.547343281264477177e-01,5.723782681662474836e-01,2.485367086091582467e-01,6.708924521432421684e-02,4.123351354276966751e-01,2.286186701177680414e-01,2.268765556657191262e-01,3.693533703469564222e-01,8.715464578017031831e-04
2.000000000000000000e+00,2.190100000000000000e+04,2.885406173978757316e-01,6.070204538305777886e-01,5.705779053635435805e-01,3.174702285847440519e-01,8.521143443746810250e-03,2.891757338966262081e-01,2.584079820175495534e-01,2.292648540306665983e-01,4.883106595948930040e-01,3.202741180394223265e-03
2.000000000000000000e+00,2.200100000000000000e+04,3.355950333220688031e-01,5.117885203468425237e-01,5.371464818187888790e-01,3.745240337976102896e-01,7.192505186250389149e-02,9.443249485136011312e-02,2.687505427799226632e-01,2.276609288981414625e-01,5.804940737894285219e-01,6.748223535363036263e-03
2.000000000000000000e+00,2.210100000000000000e+04,3.629648394673298251e-01,3.352472073999946400e-01,4.352454085556010654e-01,3.923608010438016658e-01,1.642753954810090566e-01,1.674285744672341369e-01,2.400368908249525257e-01,2.030248571088337228e-01,6.054096118553582428e-01,1.101598483294987177e-02
2.000000000000000000e+00,2.220100000000000000e+04,3.421156944642706477e-01,9.965285583655601742e-02,2.635524647489552730e-01,3.459337976271731896e-01,2.334702045680160931e-01,4.161599750867833736e-01,1.648751288488024269e-01,1.435961185100985138e-01,5.259265600757615511e-01,1.433791239711944450e-02
2.000000000000000000e+00,2.230100000000000000e+04,2.862283071280021796e-01,1.106152946479816296e-01,8.764544722914961727e-02,2.615579250299336911e-01,2.590649478592579880e-01,5.695077556491056070e-01,7.417821885651415537e-02,6.977565009473191138e-02,3.844747739314376966e-01,1.555627634787181378e-02
2.000000000000000000e+00,2.240100000000000000e+04,2.269615330081849458e-01,2.581227281328636880e-01,4.812921477411920973e-02,1.785273976660571860e-01,2.557089100036016860e-01,6.363657937360693850e-01,3.732145232606715653e-03,4.487588488376406844e-03,2.429799590488055383e-01,1.538136562059356886e-02
2.000000000000000000e+00,2.250100000000000000e+04,1.770365958260820549e-01,3.563264830925580995e-01,1.455399958672375094e-01,1.090803848647182717e-01,2.401987967425011083e-01,6.547237575313201718e-01,6.343245292317449546e-02,4.600751777435813789e-02,1.219663923368709962e-01,1.465433902628811291e-02
2.000000000000000000e+00,2.260100000000000000e+04,1.368612410302608162e-01,4.258952969048275805e-01,2.188413861108370329e-01,5.113317875903380938e-02,2.196543236647664488e-01,6.470039662872806296e-01,1.072985851288155296e-01,8.262416202299720236e-02,2.153241732408199896e-02,1.368810626285113172e-02
2.000000000000000000e+00,2.270100000000000000e+04,1.038545984613444689e-01,4.840420059378998108e-01,2.820520340054790132e-01,1.456164476040218230e-04,1.945241593977722061e-01,6.200469110700450592e-01,1.372191259473767300e-01,1.079222623841286088e-01,6.005571905093287643e-02,1.240402004298306674e-02
2.000000000000000000e+00,2.280100000000000000e+04,7.493215438973850617e-02,5.481050936318214717e-01,3.501066187976478727e-01,4.934322966603955918e-02,1.600399685556985474e-01,5.676108717497193590e-01,1.514657046657692518e-01,1.252227907297880916e-01,1.201905130928528770e-01,1.009407205937005829e-02
2.000000000000000000e+00,2.290100000000000000e+04,4.885507454109785236e-02,6.307859871686483100e-01,4.329367303815173096e-01,9.444138154576149635e-02,1.101827202527645710e-01,4.751618948218866989e-01,1.406539653937158296e-01,1.370622401987327821e-01,1.448459738691500465e-01,5.952937724096138243e-03
2.000000000000000000e+00,2.300100000000000000e+04,3.055128465976150731e-02,7.078776372946479212e-01,5.059779155392353234e-01,1.187502107986396910e-01,5.847381542641889862e-02,3.618661513574660815e-01,1.018157867501240099e-01,1.425315226676872882e-01,1.244461177998680973e-01,1.452881223722122259e-03
2.000000000000000000e+00,2.310100000000000000e+04,1.944415738198740362e-02,7.586484376630698856e-01,5.515537650348554255e-01,1.214478951733699297e-01,1.838669250802902819e-02,2.550262397136119907e-01,4.911667393460411590e-02,1.416374443661831684e-01,8.157042210056686393e-02,1.433484611945266005e-03
2.000000000000000000e+00,2.320100000000000000e+04,1.073005390576539479e-02,7.886213187127114610e-01,5.771786050010987434e-01,1.122740448913474437e-01,1.412096919993431621e-02,1.474001180152899326e-01,1.119292825173777255e-02,1.343930537483395971e-01,3.127526070411388442e-02,3.092207705989797467e-03
2.000000000000000000e+00,2.330100000000000000e+04,1.911196639557270847e-03,8.000913118777398525e-01,5.866507140789456454e-01,9.558556552272373663e-02,4.391583871857152044e-02,2.717267368151002685e-02,7.792680392206942364e-02,1.193850140118382225e-01,2.399304815549231987e-02,3.807078036300235585e-03
2.000000000000000000e+00,2.340100000000000000e+04,8.071063165755091792e-03,7.879007199610130741e-01,5.770907791891890515e-01,7.191079742384019757e-02,7.420584862714378616e-02,1.150668377147991556e-01,1.505428940772035873e-01,9.454278834202396731e-02,8.612091495237179928e-02,3.856932457922355832e-03
2.000000000000000000e+00,2.350100000000000000e+04,1.963005319368563151e-02,7.385025785895642514e-01,5.389435547911043400e-01,3.981383927949705415e-02,1.064400167118023099e-01,2.844840018195968212e-01,2.275519634104363476e-01,5.745113685025344391e-02,1.567811765681299818e-01,3.304912068340725567e-03
2.000000000000000000e+00,2.360100000000000000e+04,3.250042023121148260e-02,6.314207436635327353e-01,4.574245164304341360e-01,1.654750551187463914e-03,1.383188614484507639e-01,4.734154705608268898e-01,3.032327186633830274e-01,6.832659642930644962e-03,2.309516185678550382e-01,2.163891338158395201e-03
2.000000000000000000e+00,2.370100000000000000e+04,4.559391257939713477e-02,4.536684151513225016e-01,3.234388022868529555e-01,4.880414652294437494e-02,1.620856437739011668e-01,6.509736702092231431e-01,3.649194685006001415e-01,5.381418437483719702e-02,2.904720867564742903e-01,6.028284847094384077e-04
2.000000000000000000e+00,2.380100000000000000e+04,5.772291355728458723e-02,2.228597393264969972e-01,1.506430014978063225e-01,9.145014779869753418e-02,1.684567146509681479e-01,7.742679561558074575e-01,3.993018309135230592e-01,1.147176369658892831e-01,3.100353969911506802e-01,1.012148240697066702e-03
2.000000000000000000e+00,2.390100000000000000e+04,6.899742552617629809e-02,1.827038570063149042e-02,2.889015562283345911e-02,1.188951651966058398e-01,1.546030877553358773e-01,8.224538017228245623e-01,4.034279062530637949e-01,1.659567845508856110e-01,2.763320687919708085e-01,1.868329372540233424e-03
2.000000000000000000e+00,2.400100000000000000e+04,8.035874471491037674e-02,2.345214805941378822e-01,1.888230736130613041e-01,1.261500208511488752e-01,1.251032083681195006e-01,8.044566252177578480e-01,3.822367622075848459e-01,2.022654721568073466e-01,1.957235979456794506e-01,1.590954163335050455e-03
2.000000000000000000e+00,2.410100000000000000e+04,9.202695682756979745e-02,4.106581599212050793e-01,3.175235359698177495e-01,1.137280538984387079e-01,8.750004095751880151e-02,7.386187154213003092e-01,3.397840174029166938e-01,2.204358113102116157e-01,8.703755853940133014e-02,1.046322234142677823e-04
2.000000000000000000e+00,2.420100000000000000e+04,1.034040829969446323e-01,5.447381163229941814e-01,4.131989914472469771e-01,8.528155863295451555e-02,4.935076731335344413e-02,6.403346732767969396e-01,2.785509619096304124e-01,2.172664087144029199e-01,2.770221400331641937e-02,1.710210869740776130e-03
2.000000000000000000e+00,2.430100000000000000e+04,1.138934396264072307e-01,6.403393072495728866e-01,4.783279763506608773e-01,4.572537219568722361e-02,1.680205737400862140e-02,5.206874470470276295e-01,2.023757958208707575e-01,1.911208732532593269e-01,1.305638935147930835e-01,2.922336531967452064e-03
2.000000000000000000e+00,2.440100000000000000e+04,1.231621091889806979e-01,7.015940770128203940e-01,5.160837125371158240e-01,3.732286447012388717e-04,6.490189539486530476e-03,3.877632012862628486e-01,1.173974531781689923e-01,1.442954091637222991e-01,2.108558739369014723e-01,2.706553902007026360e-03
2.000000000000000000e+00,2.450100000000000000e+04,1.310443723027531204e-01,7.316066187828643708e-01,5.290983503429104173e-01,4.550637699132480812e-02,2.018475967405290034e-02,2.475658513838444597e-01,3.044531288803152547e-02,8.355402670893576078e-02,2.646234032404217729e-01,1.141979089232619338e-03
2.000000000000000000e+00,2.460100000000000000e+04,1.375446683251298485e-01,7.329754764312016446e-01,5.196015802328027844e-01,8.745264162417042131e-02,2.693823462499565433e-02,1.041744056992712358e-01,5.349010386506959647e-02,1.747555629901377527e-02,2.916889424858749580e-01,1.125680684379043233e-03
2.000000000000000000e+00,2.470100000000000000e+04,1.429431306896828402e-01,7.082116065292425322e-01,4.895184936473364057e-01,1.220866508987445420e-01,3.074424331990388906e-02,3.955957936771250377e-02,1.321785149422654015e-01,4.688903884502757663e-02,2.917909061287812800e-01,3.153872479017849530e-03
2.000000000000000000e+00,2.480100000000000000e+04,1.476881868022346112e-01,6.597127810717167140e-01,4.405184213594093290e-01,1.467331931403153267e-01,3.502642056203419257e-02,1.803387864767264648e-01,2.046618748841374513e-01,1.051887927989869076e-01,2.629914200071638564e-01,4.043307066701120646e-03
2.000000000000000000e+00,2.490100000000000000e+04,1.523072556362071173e-01,5.899699885387106324e-01,3.744972614286620205e-01,1.590824498400959519e-01,4.109543723110247598e-02,3.129716842546937383e-01,2.687174422230899085e-01,1.546066595415668266e-01,2.042417988340832491e-01,3.233765818673114967e-03
2.000000000000000000e+00,2.500100000000000000e+04,1.575273414013867446e-01,5.012069691956687612e-01,2.934490252066124794e-01,1.577171966861532770e-01,4.757525511549529074e-02,4.322099422132343327e-01,3.196513747601740785e-01,1.921105265706881116e-01,1.198632891846098392e-01,7.242245721599644640e-04
2.000000000000000000e+00,2.510100000000000000e+04,1.647313222494744545e-01,3.939264070198811307e-01,1.980505905040176040e-01,1.421765076662251659e-01,5.137499733203423902e-02,5.357879111176417908e-01,3.511428949635073682e-01,2.130479039212331005e-01,2.001707151409845217e-02,2.609930995947229524e-03
2.000000000000000000e+00,2.520100000000000000e+04,1.759868735624073310e-01,2.671864717143431212e-01,8.771867665232624400e-02,1.124845170843232350e-01,4.954494648307170013e-02,6.233422027545045818e-01,3.563928767355802329e-01,2.107960593801534444e-01,8.226217385950532202e-02,5.586338340747552290e-03
2.000000000000000000e+00,2.530100000000000000e+04,1.929590635937746823e-01,1.197675704840343996e-01,3.813794455291766305e-02,6.920012802767215587e-02,4.088177639224809673e-02,6.931190124928663376e-01,3.298572591974683887e-01,1.789819188386476134e-01,1.747206950851132312e-01,7.060213034433814386e-03
2.000000000000000000e+00,2.540100000000000000e+04,2.150687671528238032e-01,5.051229509703095144e-02,1.799664389806972797e-01,1.335772938827122468e-02,2.622624763504021600e-02,7.388477036424727640e-01,2.681319376867234983e-01,1.143755150646043051e-01,2.491249275512016637e-01,6.865410253640605656e-03
2.000000000000000000e+00,2.550100000000000000e+04,2.378792261697708077e-01,2.431898433811095217e-01,3.344647541858447592e-01,5.291420043216038538e-02,7.412414816941526562e-03,7.457149082985793376e-01,1.697170821393186313e-01,1.849041439290617303e-02,2.989240701670020095e-01,5.365163650404490732e-03
2.000000000000000000e+00,2.560100000000000000e+04,2.526012394709640230e-01,4.422381045962668344e-01,4.847719473394435097e-01,1.227938850300449025e-01,1.309850847682516965e-02,6.925653900021424558e-01,4.049330361447628368e-02,9.756846804332380829e-02,3.148112620305603127e-01,3.341604332308379787e-03
2.000000000000000000e+00,2.570100000000000000e+04,2.506541896808758829e-01,6.112735039481649313e-01,6.001826787941950681e-01,1.832496949443745970e-01,3.185133148571751838e-02,5.722109570843195714e-01,9.770316298400356925e-02,2.094496520528979777e-01,2.904029529885001626e-01,1.593049345434541459e-03
2.000000000000000000e+00,2.580100000000000000e+04,2.321484020680934512e-01,7.199670108892469722e-01,6.604701739607317101e-01,2.234630562122437714e-01,4.551215046503945955e-02,4.098580504052559692e-01,2.158417566948566679e-01,2.928148947161737792e-01,2.336680317187659617e-01,7.990464829894585201e-04
2.000000000000000000e+00,2.590100000000000000e+04,2.051367428923117353e-01,7.693112309593572729e-01,6.725784856929323263e-01,2.429973302854623596e-01,5.215073499597811663e-02,2.427639727982546236e-01,2.990987222531026890e-01,3.407076335537416178e-01,1.623999340261688407e-01,1.079151039815050978e-03
2.000000000000000000e+00,2.600100000000000000e+04,1.768664869921393046e-01,7.789075012488363425e-01,6.554005897554602278e-01,2.472612252217023243e-01,5.002822727153463656e-02,9.162553537747036847e-02,3.487935612664719298e-01,3.591017470592775540e-01,9.047026838652827418e-02,2.042565441840863468e-03
2.000000000000000000e+00,2.610100000000000000e+04,1.501482369671378880e-01,7.666941450923283607e-01,6.232374664605446757e-01,2.404215080932007587e-01,3.588253704545915634e-02,4.055233904452682642e-02,3.697480025004585280e-01,3.536387115520053248e-01,2.470711068705153460e-02,3.020896078356627955e-03
2.000000000000000000e+00,2.620100000000000000e+04,1.248119041321560513e-01,7.429824607320452134e-01,5.829381873016953319e-01,2.234089390061839153e-01,5.327743123072039774e-03,1.567962071879437091e-01,3.622586044372059222e-01,3.239107999655417847e-01,3.079462511837963504e-02,2.954919821291703344e-03
2.000000000000000000e+00,2.630100000000000000e+04,1.000895710930755772e-01,7.117444237190074796e-01,5.368000020849833520e-01,1.959622204628928832e-01,4.213407422244492412e-02,2.563612842383635737e-01,3.230803311892974095e-01,2.668857815803474809e-01,7.117692946587154956e-02,1.054870311403686327e-03
2.000000000000000000e+00,2.640100000000000000e+04,7.592337692905148927e-02,6.726268668275201534e-01,4.847857608336717528e-01,1.598388752785110112e-01,9.704250102382699916e-02,3.349815995982312611e-01,2.535860476816776954e-01,1.861126494468772485e-01,9.352106272395947772e-02,2.039695804659458211e-03
2.000000000000000000e+00,2.650100000000000000e+04,5.233743966329006125e-02,6.222348902001604287e-01,4.239854857413721811e-01,1.174289754281005183e-01,1.458217965022151619e-01,3.936142059428531792e-01,1.609029881922695582e-01,9.168039974337875708e-02,1.002572997413133798e-01,4.290830219361946828e-03
2.000000000000000000e+00,2.660100000000000000e+04,2.927993075677292126e-02,5.560732023148218239e-01,3.498246289811500209e-01,6.884222767348935346e-02,1.795438544508188572e-01,4.367414678734819478e-01,5.187384089081935323e-02,6.695741581699660508e-03,9.468735876750249136e-02,4.329415827648120697e-03
2.000000000000000000e+00,2.670100000000000000e+04,6.879770448987168087e-03,4.699734524006778380e-01,2.583519349990867076e-01,1.228262281947123738e-02,1.953686796609194198e-01,4.665481063983932253e-01,6.862752243592518120e-02,1.020952711077962871e-01,7.763766493607017483e-02,1.760419214062826756e-03
2.000000000000000000e+00,2.680100000000000000e+04,1.499931679086370130e-02,3.590091128333806059e-01,1.460892808264018239e-01,5.455632281338609890e-02,1.948579340727456533e-01,4.811395176765054793e-01,1.980031162105783948e-01,1.912130728921999090e-01,4.836037075501380816e-02,2.891191456738683319e-03
2.000000000000000000e+00,2.690100000000000000e+04,3.699802118115839283e-02,2.165397500866494129e-01,9.767446074950480658e-03,1.324323049420148835e-01,1.809094306327824198e-01,4.739568109978615773e-01,3.343741059871342958e-01,2.724713532667861204e-01,6.526332576371571270e-03,8.727058692295683665e-03
2.000000000000000000e+00,2.700100000000000000e+04,5.978722241755932143e-02,3.752052832781668096e-02,1.503486004034978452e-01,2.170397702420411856e-01,1.552409058102648953e-01,4.341448106916979688e-01,4.709513651446963212e-01,3.409976122145121358e-01,4.530012053389597532e-02,1.444146600222489737e-02
2.000000000000000000e+00,2.710100000000000000e+04,8.310189408005112799e-02,1.722518223368854073e-01,3.232137643989847486e-01,2.953016357415599313e-01,1.178020887472175648e-01,3.514153284934394272e-01,5.890475852415211211e-01,3.844057470234231166e-01,9.862807310915588932e-02,1.825764868597623547e-02
2.000000000000000000e+00,2.720100000000000000e+04,1.049030980065840668e-01,3.868016329163258549e-01,4.827138447578303571e-01,3.473112352713197404e-01,6.847688307737233304e-02,2.277252371072142345e-01,6.593886524870286037e-01,3.863163078578124576e-01,1.389492213817435928e-01,1.841926128124412795e-02
2.000000000000000000e+00,2.730100000000000000e+04,1.221368548145125021e-01,5.677714527656144705e-01,5.992236010759290910e-01,3.592789261323923733e-01,1.001763272795003906e-02,8.512435937046294865e-02,6.605094280474067547e-01,3.403100704018315881e-01,1.534949596697453567e-01,1.433776038460152571e-02
2.000000000000000000e+00,2.740100000000000000e+04,1.329422347691737449e-01,6.902401268071621798e-01,6.605424128793643268e-01,3.351617862303616913e-01,5.128791257558761724e-02,4.663293591680251621e-02,5.967043915600468429e-01,2.587545759487639985e-01,1.408485144254468246e-01,7.440100498401578527e-03
2.000000000000000000e+00,2.750100000000000000e+04,1.376216510611926735e-01,7.547845404582206319e-01,6.751902835518217572e-01,2.906874415840700054e-01,1.079564254606751733e-01,1.500731661920231552e-01,4.905946489281831635e-01,1.632612437858554644e-01,1.096146969819462441e-01,7.100090094266700547e-05
2.000000000000000000e+00,2.760100000000000000e+04,1.378582225277199536e-01,7.759295028265335015e-01,6.585497776049032970e-01,2.398672587011042856e-01,1.535013480921392781e-01,2.238150419346218167e-01,3.641583611460035286e-01,7.115395367964738593e-02,6.962448258730725981e-02,6.222866611539517451e-03
2.000000000000000000e+00,2.770100000000000000e+04,1.357796331077610608e-01,7.680955626718368734e-01,6.219373734370818863e-01,1.889873772395292972e-01,1.831326963746283398e-01,2.740979401638629631e-01,2.301764466513096241e-01,8.555052622445751681e-03,2.675039167211917118e-02,9.800412510883791534e-03
2.000000000000000000e+00,2.780100000000000000e+04,1.335269157005702367e-01,7.396376101615010912e-01,5.699226674060852149e-01,1.374712778702492921e-01,1.937183210576390313e-01,3.069250752082574030e-01,9.432734057836290875e-02,7.267381704171438361e-02,1.664777336234617849e-02,9.866476726140679596e-03
2.000000000000000000e+00,2.790100000000000000e+04,1.331520646709035971e-01,6.928906675432532358e-01,5.022420035505962277e-01,8.108859837723411679e-02,1.844245023871176892e-01,3.245808985450687190e-01,3.893156750623543577e-02,1.207463537245343638e-01,5.853420578274444452e-02,5.979213363983798546e-03
2.000000000000000000e+00,2.800100000000000000e+04,1.364823133260141264e-01,6.273978705834232228e-01,4.177111074481166808e-01,1.606411203116775085e-02,1.584330479431494410e-01,3.258736794230861489e-01,1.625727587641321026e-01,1.537218313279625492e-01,9.446334699552358383e-02,1.322196696130678584e-03
2.000000000000000000e+00,2.810100000000000000e+04,1.448735927264273027e-01,5.436908254508779903e-01,3.175404696197751675e-01,5.718871190900284840e-02,1.228230285326497861e-01,3.086924277253598192e-01,2.688392559824043793e-01,1.730101788215986647e-01,1.180828538052918764e-01,1.012978284083990155e-02
2.000000000000000000e+00,2.820100000000000000e+04,1.590276616410811195e-01,4.449020338602253655e-01,2.059036586801017699e-01,1.332188969281083712e-01,8.521319205171819233e-02,2.721447874913889287e-01,3.527846549667139620e-01,1.785387482045443230e-01,1.240083229576927071e-01,1.790590707289858516e-02
2.000000000000000000e+00,2.830100000000000000e+04,1.788892246822353926e-01,3.356977509431319229e-01,8.818474939724875450e-02,2.040242713146972198e-01,5.038510442806467399e-02,2.169263508321094547e-01,4.127559700791814112e-01,1.680194367825138257e-01,1.101458065633840328e-01,2.252757711013111258e-02
2.000000000000000000e+00,2.840100000000000000e+04,2.036013609083561493e-01,2.183118270317961906e-01,3.285910544462496141e-02,2.633784787091860702e-01,1.888714927272001909e-02,1.437266041148992646e-01,4.489323707514630835e-01,1.386279680302729966e-01,7.800003672008562483e-02,2.318677839517513384e-02
2.000000000000000000e+00,2.850100000000000000e+04,2.314573382110784172e-01,8.834089546588334840e-02,1.600792488899711319e-01,3.086177909930681862e-01,1.222750799748554239e-02,5.049683072778037018e-02,4.602878243507061984e-01,8.798590069906388200e-02,3.058619864518942466e-02,2.041215568435651370e-02
2.000000000000000000e+00,2.860100000000000000e+04,2.586031621072103492e-01,6.285528854676400434e-02,2.977574249793297767e-01,3.368437107430638511e-01,4.662100080184848616e-02,6.666547897992647354e-02,4.401506500943506150e-01,1.427675127859531073e-02,2.917935230952775974e-02,1.499413557615252371e-02
2.000000000000000000e+00,2.870100000000000000e+04,2.765292604371385465e-01,2.358107917572608847e-01,4.392634845676780531e-01,3.400216613297242230e-01,8.451820956721159406e-02,2.042740852891870573e-01,3.761264161277004248e-01,7.935138419523073139e-02,9.569435087889292813e-02,7.839052912323325392e-03
